credit_rating,account_balance,credit_duration_months,previous_credit_payment_status,credit_purpose,credit_amount,savings,employment_duration,installment_rate(perc_disp_income),marital_status,guarantor,residence_duration,current_assets,age,other_credits,apartment_type,bank_credits,occupation,dependents,telephone_yes,foreign_worker_yes,telephone_no,foreign_worker_no
1,na,4,other_credits_existing,radio/television,1544,little,4<_<7_year,2,male:single,none,1,real_estate,42,none,own,3,unskilled-resident,2,0,1,1,0
1,moderate,8,existing_credits_paid_till_now,business,907,little,<1_year,3,male:married,none,2,real_estate,26,none,own,1,skilled-employee,1,1,1,0,0
1,moderate,30,existing_credits_paid_till_now,radio/television,1715,na,1<_<4_year,4,female:divorced/married,none,1,car_other,26,none,own,1,skilled-employee,1,0,1,1,0
1,rich,10,other_credits_existing,radio/television,1347,na,4<_<7_year,4,male:single,none,2,life_insurance,27,none,own,2,skilled-employee,1,1,1,0,0
1,moderate,12,existing_credits_paid_till_now,car(new),1007,rich,1<_<4_year,4,male:married,none,1,real_estate,22,none,own,1,skilled-employee,1,0,1,1,0
1,na,12,other_credits_existing,furniture/equipment,1402,quite_rich,4<_<7_year,3,female:divorced/married,none,4,car_other,37,none,rent,1,skilled-employee,1,1,1,0,0
1,moderate,12,existing_credits_paid_till_now,car(new),2002,little,4<_<7_year,3,male:single,none,4,life_insurance,30,none,rent,1,skilled-employee,2,1,1,0,0
1,na,12,other_credits_existing,education,2096,little,4<_<7_year,2,male:single,none,3,real_estate,49,none,own,1,unskilled-resident,2,0,1,1,0
1,na,12,existing_credits_paid_till_now,car(new),1101,little,1<_<4_year,3,male:married,none,2,real_estate,27,none,own,2,skilled-employee,1,1,1,0,0
1,na,10,existing_credits_paid_till_now,retraining,894,na,4<_<7_year,4,female:divorced/married,none,3,life_insurance,40,none,own,1,skilled-employee,1,1,1,0,0
1,moderate,11,existing_credits_paid_till_now,furniture/equipment,1577,rich,<1_year,4,female:divorced/married,none,1,real_estate,20,none,own,1,skilled-employee,1,0,1,1,0
1,na,33,delay_paying_in_past,business,2764,little,1<_<4_year,2,female:divorced/married,none,2,car_other,26,none,own,2,skilled-employee,1,1,1,0,0
1,moderate,48,no_credits_taken,car(new),8358,quite_rich,<1_year,1,female:divorced/married,none,1,car_other,30,none,own,2,skilled-employee,1,0,1,1,0
1,rich,12,existing_credits_paid_till_now,furniture/equipment,1474,little,<1_year,4,female:divorced/married,none,1,life_insurance,33,bank,own,1,highly-qualified,1,1,1,0,0
1,na,24,existing_credits_paid_till_now,car(used),5433,na,unemployed,2,female:divorced/married,none,4,life_insurance,26,none,rent,1,highly-qualified,1,1,1,0,0
1,moderate,14,existing_credits_paid_till_now,business,1410,quite_rich,>7_year,1,male:married,none,2,real_estate,35,none,own,1,skilled-employee,1,1,1,0,0
1,na,20,other_credits_existing,car(new),3485,na,<1_year,2,male:divorced,none,4,real_estate,44,none,own,2,skilled-employee,1,1,1,0,0
1,na,18,other_credits_existing,car(used),3850,little,4<_<7_year,3,male:single,none,1,car_other,27,none,own,2,skilled-employee,1,0,1,1,0
0,moderate,60,existing_credits_paid_till_now,car(new),7408,moderate,<1_year,4,female:divorced/married,none,2,life_insurance,24,none,own,1,highly-qualified,1,0,1,1,0
1,rich,24,existing_credits_paid_till_now,radio/television,1377,moderate,>7_year,4,female:divorced/married,none,2,unknown,47,none,for_free,1,skilled-employee,1,1,1,0,0
1,na,30,delay_paying_in_past,business,4272,moderate,1<_<4_year,2,male:single,none,2,life_insurance,26,none,own,2,unskilled-resident,1,0,1,1,0
1,moderate,24,delay_paying_in_past,radio/television,1553,moderate,4<_<7_year,3,female:divorced/married,none,2,life_insurance,23,none,rent,2,skilled-employee,1,1,1,0,0
1,moderate,36,delay_paying_in_past,business,9857,moderate,4<_<7_year,1,male:single,none,3,life_insurance,31,none,own,2,unskilled-resident,2,1,1,0,0
1,na,6,other_credits_existing,car(new),362,moderate,1<_<4_year,4,female:divorced/married,none,4,car_other,52,none,own,2,unskilled-resident,1,0,1,1,0
1,na,12,other_credits_existing,furniture/equipment,1935,little,>7_year,4,male:single,none,4,real_estate,43,none,own,3,skilled-employee,1,1,1,0,0
1,na,48,existing_credits_paid_till_now,radio/television,10222,na,4<_<7_year,4,male:single,none,3,car_other,37,stores,own,1,skilled-employee,1,1,1,0,0
1,rich,12,existing_credits_paid_till_now,car(new),1330,little,<1_year,4,male:single,none,1,real_estate,26,none,own,1,skilled-employee,1,0,1,1,0
1,na,36,existing_credits_paid_till_now,education,9055,na,1<_<4_year,2,male:single,none,4,unknown,35,none,for_free,1,unskilled-resident,2,1,1,0,0
1,moderate,26,existing_credits_paid_till_now,car(used),7966,little,<1_year,2,male:single,none,3,car_other,30,none,own,2,skilled-employee,1,0,1,1,0
1,moderate,30,all_credits_paid_duly,furniture/equipment,3496,rich,1<_<4_year,4,male:single,none,2,car_other,34,stores,own,1,skilled-employee,2,1,1,0,0
1,moderate,36,existing_credits_paid_till_now,car(used),6948,little,1<_<4_year,2,male:single,none,2,car_other,35,none,rent,1,highly-qualified,1,1,1,0,0
1,moderate,48,no_credits_taken,business,12204,na,1<_<4_year,2,male:single,none,2,car_other,48,bank,own,1,highly-qualified,1,1,1,0,0
0,little,36,existing_credits_paid_till_now,furniture/equipment,3446,little,>7_year,4,male:single,none,2,car_other,42,none,own,1,skilled-employee,2,0,1,1,0
0,little,12,existing_credits_paid_till_now,education,684,little,1<_<4_year,4,male:single,none,4,car_other,40,none,rent,1,unskilled-resident,2,0,1,1,0
0,little,33,other_credits_existing,furniture/equipment,4281,quite_rich,1<_<4_year,1,female:divorced/married,none,4,car_other,23,none,own,2,skilled-employee,1,0,1,1,0
0,little,42,existing_credits_paid_till_now,radio/television,7174,na,4<_<7_year,4,female:divorced/married,none,3,car_other,30,none,own,1,highly-qualified,1,1,1,0,0
0,little,24,all_credits_paid_duly,radio/television,1546,little,4<_<7_year,4,male:single,guarantor,4,car_other,24,bank,rent,1,unskilled-resident,1,0,1,1,0
0,little,24,existing_credits_paid_till_now,furniture/equipment,2359,moderate,unemployed,1,male:divorced,none,1,life_insurance,33,none,own,1,skilled-employee,1,0,1,1,0
0,na,24,existing_credits_paid_till_now,radio/television,3621,moderate,>7_year,2,male:single,none,4,car_other,31,none,own,2,skilled-employee,1,0,1,1,0
0,little,12,existing_credits_paid_till_now,domestic_appliances,741,moderate,unemployed,4,female:divorced/married,none,3,life_insurance,22,none,own,1,skilled-employee,1,0,1,1,0
0,little,12,existing_credits_paid_till_now,furniture/equipment,7865,little,>7_year,4,male:single,none,4,unknown,53,none,for_free,1,highly-qualified,1,1,1,0,0
1,little,24,existing_credits_paid_till_now,car(used),2910,little,4<_<7_year,2,male:single,none,1,unknown,34,none,for_free,1,highly-qualified,1,1,1,0,0
1,little,18,other_credits_existing,car(new),5302,little,>7_year,2,male:single,none,4,unknown,36,none,for_free,3,highly-qualified,1,1,1,0,0
1,little,36,existing_credits_paid_till_now,furniture/equipment,3620,little,1<_<4_year,1,male:single,guarantor,2,life_insurance,37,none,own,1,skilled-employee,2,0,1,1,0
1,little,18,existing_credits_paid_till_now,radio/television,3509,little,4<_<7_year,4,female:divorced/married,guarantor,1,real_estate,25,none,own,1,skilled-employee,1,0,1,1,0
1,moderate,12,existing_credits_paid_till_now,furniture/equipment,3017,little,<1_year,3,female:divorced/married,none,1,real_estate,34,none,rent,1,highly-qualified,1,0,1,1,0
1,little,12,existing_credits_paid_till_now,furniture/equipment,1657,little,1<_<4_year,2,male:single,none,2,real_estate,27,none,own,1,skilled-employee,1,0,1,1,0
1,little,8,other_credits_existing,others,1164,little,>7_year,3,male:single,none,4,unknown,51,bank,for_free,2,highly-qualified,2,1,1,0,0
0,little,36,other_credits_existing,furniture/equipment,6229,little,<1_year,4,female:divorced/married,co-applicant,4,unknown,23,none,rent,2,unskilled-resident,1,1,1,0,0
0,little,24,all_credits_paid_duly,car(new),1193,little,unemployed,1,female:divorced/married,co-applicant,4,unknown,29,none,rent,2,unemployed-non-resident,1,0,1,1,0
1,little,30,no_credits_taken,furniture/equipment,4583,little,1<_<4_year,2,male:divorced,guarantor,2,real_estate,32,none,own,2,skilled-employee,1,0,1,1,0
1,little,36,other_credits_existing,furniture/equipment,5371,little,1<_<4_year,3,male:single,guarantor,2,life_insurance,28,none,own,2,skilled-employee,1,0,1,1,0
1,little,12,existing_credits_paid_till_now,furniture/equipment,708,little,1<_<4_year,2,male:single,guarantor,3,life_insurance,38,none,own,1,unskilled-resident,2,0,1,1,0
1,little,21,other_credits_existing,car(new),571,little,>7_year,4,male:single,none,4,real_estate,65,none,own,2,skilled-employee,1,0,1,1,0
1,little,30,existing_credits_paid_till_now,radio/television,2522,little,>7_year,1,male:single,guarantor,3,life_insurance,39,none,own,1,skilled-employee,2,0,1,1,0
0,little,36,existing_credits_paid_till_now,furniture/equipment,5179,little,4<_<7_year,4,male:single,none,2,life_insurance,29,none,own,1,skilled-employee,1,0,1,1,0
0,little,36,existing_credits_paid_till_now,car(used),8229,little,1<_<4_year,2,male:single,none,2,life_insurance,26,none,own,1,skilled-employee,2,0,1,1,0
1,na,24,other_credits_existing,furniture/equipment,2028,little,4<_<7_year,2,male:single,none,2,life_insurance,30,none,own,2,unskilled-resident,1,0,1,1,0
1,little,6,existing_credits_paid_till_now,car(new),1374,na,unemployed,4,female:divorced/married,none,3,life_insurance,75,none,own,1,highly-qualified,1,1,1,0,0
1,little,12,existing_credits_paid_till_now,furniture/equipment,1289,little,1<_<4_year,4,male:single,guarantor,1,life_insurance,21,none,own,1,unskilled-resident,1,0,1,1,0
0,little,36,existing_credits_paid_till_now,furniture/equipment,2712,little,>7_year,2,male:single,none,2,life_insurance,41,bank,own,1,skilled-employee,2,0,1,1,0
1,little,15,other_credits_existing,furniture/equipment,975,little,1<_<4_year,2,male:divorced,none,3,life_insurance,25,none,own,2,skilled-employee,1,0,1,1,0
1,moderate,6,delay_paying_in_past,furniture/equipment,1050,little,unemployed,4,male:single,none,1,life_insurance,35,stores,own,2,highly-qualified,1,1,0,0,1
1,little,6,other_credits_existing,car(new),609,little,4<_<7_year,4,female:divorced/married,none,3,life_insurance,37,none,own,2,skilled-employee,1,0,1,1,0
1,little,48,existing_credits_paid_till_now,car(used),4788,little,4<_<7_year,4,male:single,none,3,life_insurance,26,none,own,1,skilled-employee,2,0,1,1,0
1,moderate,24,existing_credits_paid_till_now,furniture/equipment,3069,moderate,>7_year,4,male:single,none,4,unknown,30,none,for_free,1,skilled-employee,1,0,1,1,0
0,moderate,12,existing_credits_paid_till_now,car(new),836,moderate,<1_year,4,female:divorced/married,none,2,life_insurance,23,bank,own,1,unskilled-resident,1,0,1,1,0
1,little,12,existing_credits_paid_till_now,furniture/equipment,2577,little,1<_<4_year,2,male:divorced,none,1,car_other,42,none,own,1,skilled-employee,1,0,1,1,0
1,little,12,existing_credits_paid_till_now,furniture/equipment,1620,little,1<_<4_year,2,female:divorced/married,co-applicant,3,life_insurance,30,none,own,1,skilled-employee,1,0,1,1,0
1,little,15,existing_credits_paid_till_now,furniture/equipment,1845,little,<1_year,4,female:divorced/married,guarantor,1,life_insurance,46,none,rent,1,skilled-employee,1,0,1,1,0
1,little,24,existing_credits_paid_till_now,car(used),6579,little,unemployed,4,male:single,none,2,unknown,29,none,for_free,1,highly-qualified,1,1,1,0,0
1,little,12,existing_credits_paid_till_now,car(new),1893,little,1<_<4_year,4,female:divorced/married,guarantor,4,life_insurance,29,none,own,1,skilled-employee,1,1,1,0,0
1,little,30,other_credits_existing,car(used),10623,little,>7_year,3,male:single,none,4,unknown,38,none,for_free,3,highly-qualified,2,1,1,0,0
1,little,18,existing_credits_paid_till_now,car(new),2249,moderate,4<_<7_year,4,male:single,none,3,car_other,30,none,own,1,highly-qualified,2,1,1,0,0
0,little,30,existing_credits_paid_till_now,furniture/equipment,3108,little,<1_year,2,male:divorced,none,4,life_insurance,31,none,own,1,unskilled-resident,1,0,1,1,0
1,moderate,12,other_credits_existing,car(new),958,little,4<_<7_year,2,male:single,none,3,real_estate,47,none,own,2,unskilled-resident,2,0,1,1,0
1,na,24,existing_credits_paid_till_now,car(used),9277,na,1<_<4_year,2,male:divorced,none,4,unknown,48,none,for_free,1,skilled-employee,1,1,1,0,0
1,na,24,other_credits_existing,others,6314,little,unemployed,4,male:single,co-applicant,2,unknown,27,bank,own,2,highly-qualified,1,1,1,0,0
1,little,12,other_credits_existing,car(used),1526,little,>7_year,4,male:single,none,4,unknown,66,none,for_free,2,highly-qualified,1,0,1,1,0
1,little,12,existing_credits_paid_till_now,furniture/equipment,3590,little,1<_<4_year,2,male:single,co-applicant,2,life_insurance,29,none,own,1,unskilled-resident,2,0,1,1,0
1,little,24,other_credits_existing,car(used),6615,little,unemployed,2,male:single,none,4,unknown,75,none,for_free,2,highly-qualified,1,1,1,0,0
1,little,6,other_credits_existing,furniture/equipment,1872,little,unemployed,4,male:single,none,4,unknown,36,none,for_free,3,highly-qualified,1,1,1,0,0
1,na,12,existing_credits_paid_till_now,car(new),2859,na,unemployed,4,male:single,none,4,unknown,38,none,own,1,highly-qualified,1,1,1,0,0
1,na,18,other_credits_existing,radio/television,1582,rich,>7_year,4,male:single,none,4,car_other,46,none,own,2,skilled-employee,1,0,1,1,0
1,na,6,existing_credits_paid_till_now,retraining,1238,na,unemployed,4,male:single,none,4,life_insurance,36,none,own,1,highly-qualified,2,1,1,0,0
1,little,12,existing_credits_paid_till_now,furniture/equipment,2578,little,unemployed,3,female:divorced/married,none,4,unknown,55,none,for_free,1,highly-qualified,1,0,1,1,0
1,little,15,other_credits_existing,furniture/equipment,1433,little,1<_<4_year,4,female:divorced/married,none,3,life_insurance,25,none,rent,2,skilled-employee,1,0,1,1,0
1,little,42,existing_credits_paid_till_now,furniture/equipment,7882,little,4<_<7_year,2,male:single,guarantor,4,life_insurance,45,none,for_free,1,skilled-employee,2,0,1,1,0
1,little,24,existing_credits_paid_till_now,furniture/equipment,4169,little,1<_<4_year,4,male:single,none,4,life_insurance,28,none,own,1,skilled-employee,1,0,1,1,0
1,little,36,existing_credits_paid_till_now,furniture/equipment,3959,little,unemployed,4,male:single,none,3,life_insurance,30,none,own,1,highly-qualified,1,1,1,0,0
1,little,36,existing_credits_paid_till_now,car(new),3249,little,4<_<7_year,2,male:single,none,4,unknown,39,bank,for_free,1,highly-qualified,2,1,1,0,0
1,little,24,existing_credits_paid_till_now,furniture/equipment,3149,little,<1_year,4,male:single,none,1,unknown,22,bank,for_free,1,skilled-employee,1,0,1,1,0
0,little,12,other_credits_existing,furniture/equipment,2246,little,>7_year,3,male:single,none,3,life_insurance,60,none,own,2,skilled-employee,1,0,1,1,0
1,little,13,other_credits_existing,business,1797,little,<1_year,3,male:single,none,1,life_insurance,28,bank,own,2,unskilled-resident,1,0,1,1,0
1,little,20,other_credits_existing,furniture/equipment,4272,little,>7_year,1,female:divorced/married,none,4,life_insurance,24,none,own,2,skilled-employee,1,0,1,1,0
1,little,24,other_credits_existing,car(used),2957,little,>7_year,4,male:single,none,4,life_insurance,63,none,own,2,skilled-employee,1,1,1,0,0
1,little,36,other_credits_existing,furniture/equipment,2348,little,1<_<4_year,3,male:married,none,2,life_insurance,46,none,own,2,skilled-employee,1,1,1,0,0
1,rich,42,no_credits_taken,business,6289,little,<1_year,2,male:divorced,none,1,life_insurance,33,none,own,2,skilled-employee,1,0,1,1,0
1,little,24,other_credits_existing,car(used),6419,little,>7_year,2,female:divorced/married,none,4,unknown,44,none,for_free,2,highly-qualified,2,1,1,0,0
0,little,48,other_credits_existing,car(used),6143,little,>7_year,4,female:divorced/married,none,4,unknown,58,stores,for_free,2,unskilled-resident,1,0,1,1,0
1,na,24,other_credits_existing,education,1597,little,>7_year,4,male:single,none,4,unknown,54,none,for_free,2,skilled-employee,2,0,1,1,0
1,little,36,existing_credits_paid_till_now,others,15857,little,unemployed,2,male:divorced,co-applicant,3,car_other,43,none,own,1,highly-qualified,1,0,1,1,0
1,na,24,other_credits_existing,radio/television,2223,moderate,>7_year,4,male:single,none,4,life_insurance,52,bank,own,2,skilled-employee,1,0,1,1,0
1,na,48,delay_paying_in_past,radio/television,7238,na,>7_year,3,male:single,none,3,car_other,32,bank,own,2,skilled-employee,2,0,1,1,0
1,moderate,30,delay_paying_in_past,business,2503,moderate,>7_year,4,male:single,none,2,life_insurance,41,stores,own,2,skilled-employee,1,0,1,1,0
1,moderate,18,existing_credits_paid_till_now,business,2622,moderate,1<_<4_year,4,male:single,none,4,car_other,34,none,own,1,skilled-employee,1,0,1,1,0
1,moderate,24,existing_credits_paid_till_now,furniture/equipment,4351,na,1<_<4_year,1,female:divorced/married,none,4,life_insurance,48,none,own,1,unskilled-resident,1,1,1,0,0
1,moderate,6,existing_credits_paid_till_now,radio/television,368,na,>7_year,4,male:single,none,4,life_insurance,38,none,own,1,skilled-employee,1,0,1,1,0
1,moderate,12,existing_credits_paid_till_now,retraining,754,na,>7_year,4,male:single,none,4,life_insurance,38,none,own,2,skilled-employee,1,0,1,1,0
1,na,24,other_credits_existing,radio/television,2424,na,>7_year,4,male:single,none,4,life_insurance,53,none,own,2,skilled-employee,1,0,1,1,0
1,moderate,48,delay_paying_in_past,business,6681,na,1<_<4_year,4,male:single,none,4,unknown,38,none,for_free,1,skilled-employee,2,1,1,0,0
1,moderate,18,delay_paying_in_past,business,2427,na,>7_year,4,male:single,none,2,life_insurance,42,none,own,2,skilled-employee,1,0,1,1,0
0,moderate,24,other_credits_existing,radio/television,1216,moderate,<1_year,4,male:single,none,4,unknown,38,bank,own,2,skilled-employee,2,0,1,1,0
1,moderate,6,existing_credits_paid_till_now,radio/television,753,little,1<_<4_year,2,female:divorced/married,guarantor,3,real_estate,64,none,own,1,skilled-employee,1,0,1,1,0
1,moderate,7,existing_credits_paid_till_now,radio/television,2576,little,1<_<4_year,2,male:single,guarantor,2,real_estate,35,none,own,1,skilled-employee,1,0,0,1,1
1,moderate,6,existing_credits_paid_till_now,radio/television,590,little,<1_year,3,male:married,none,3,real_estate,26,none,own,1,unskilled-resident,1,0,0,1,1
1,moderate,8,existing_credits_paid_till_now,radio/television,1414,little,1<_<4_year,4,male:single,guarantor,2,real_estate,33,none,own,1,skilled-employee,1,0,0,1,1
1,moderate,12,existing_credits_paid_till_now,radio/television,1103,little,4<_<7_year,4,male:single,guarantor,3,real_estate,29,none,own,2,skilled-employee,1,0,1,1,0
1,moderate,12,delay_paying_in_past,radio/television,585,little,1<_<4_year,4,male:married,co-applicant,4,real_estate,20,none,rent,2,skilled-employee,1,0,1,1,0
1,moderate,6,existing_credits_paid_till_now,radio/television,1068,little,>7_year,4,male:single,none,4,car_other,28,none,own,1,skilled-employee,2,0,1,1,0
1,little,8,other_credits_existing,car(new),713,little,>7_year,4,male:single,none,4,real_estate,47,none,own,2,unskilled-resident,1,0,1,1,0
1,moderate,12,existing_credits_paid_till_now,radio/television,1092,little,1<_<4_year,4,female:divorced/married,guarantor,4,real_estate,49,none,own,2,skilled-employee,1,1,1,0,0
1,moderate,7,existing_credits_paid_till_now,radio/television,2329,little,<1_year,1,female:divorced/married,guarantor,1,real_estate,45,none,own,1,skilled-employee,1,0,1,1,0
1,moderate,13,other_credits_existing,radio/television,882,little,<1_year,4,male:single,guarantor,4,real_estate,23,none,own,2,skilled-employee,1,0,1,1,0
1,moderate,18,existing_credits_paid_till_now,radio/television,866,little,1<_<4_year,4,male:married,guarantor,2,real_estate,25,none,own,1,unskilled-resident,1,0,1,1,0
1,moderate,7,existing_credits_paid_till_now,radio/television,2415,little,1<_<4_year,3,male:single,guarantor,2,real_estate,34,none,own,1,skilled-employee,1,0,1,1,0
1,moderate,13,existing_credits_paid_till_now,radio/television,2101,little,<1_year,2,female:divorced/married,guarantor,4,life_insurance,23,none,own,1,unskilled-resident,1,0,1,1,0
1,moderate,18,existing_credits_paid_till_now,radio/television,1301,little,>7_year,4,male:married,guarantor,2,real_estate,32,none,own,1,unskilled-resident,1,0,1,1,0
1,moderate,18,existing_credits_paid_till_now,radio/television,1113,little,1<_<4_year,4,female:divorced/married,guarantor,4,real_estate,26,none,own,1,unskilled-resident,2,0,1,1,0
1,moderate,8,existing_credits_paid_till_now,radio/television,760,little,4<_<7_year,4,female:divorced/married,guarantor,2,real_estate,44,none,own,1,unskilled-resident,1,0,1,1,0
1,moderate,12,existing_credits_paid_till_now,radio/television,625,little,<1_year,4,male:married,guarantor,1,real_estate,26,bank,own,1,unskilled-resident,1,0,1,1,0
1,rich,6,other_credits_existing,car(new),1323,moderate,>7_year,2,male:divorced,none,4,car_other,28,none,own,2,skilled-employee,2,1,1,0,0
1,little,9,other_credits_existing,radio/television,1138,little,1<_<4_year,4,male:single,none,4,real_estate,25,none,own,2,unskilled-resident,1,0,1,1,0
1,moderate,18,other_credits_existing,radio/television,1795,little,>7_year,3,female:divorced/married,guarantor,4,real_estate,48,bank,rent,2,unskilled-resident,1,1,1,0,0
1,moderate,15,other_credits_existing,radio/television,2728,na,4<_<7_year,4,male:single,guarantor,2,real_estate,35,bank,own,3,skilled-employee,1,1,1,0,0
1,moderate,6,existing_credits_paid_till_now,radio/television,484,little,4<_<7_year,3,male:married,guarantor,3,real_estate,28,bank,own,1,unskilled-resident,1,0,1,1,0
1,moderate,10,all_credits_paid_duly,radio/television,1048,little,1<_<4_year,4,male:single,none,4,real_estate,23,stores,own,1,unskilled-resident,1,0,1,1,0
1,moderate,12,existing_credits_paid_till_now,radio/television,1155,little,>7_year,3,male:married,guarantor,3,real_estate,40,bank,own,2,unskilled-resident,1,0,1,1,0
1,moderate,20,delay_paying_in_past,car(used),7057,na,4<_<7_year,3,male:single,none,4,life_insurance,36,bank,rent,2,highly-qualified,2,1,1,0,0
1,moderate,15,other_credits_existing,radio/television,1537,na,>7_year,4,male:single,guarantor,4,real_estate,50,none,own,2,skilled-employee,1,1,1,0,0
1,little,12,existing_credits_paid_till_now,radio/television,2214,little,1<_<4_year,4,male:single,none,3,life_insurance,24,none,own,1,unskilled-resident,1,0,1,1,0
1,na,24,other_credits_existing,furniture/equipment,1585,little,4<_<7_year,4,male:single,none,3,life_insurance,40,none,own,2,skilled-employee,1,0,1,1,0
1,moderate,10,existing_credits_paid_till_now,furniture/equipment,1521,little,1<_<4_year,4,male:divorced,none,2,car_other,31,none,own,1,unskilled-resident,1,0,1,1,0
1,moderate,36,all_credits_paid_duly,domestic_appliances,3990,na,<1_year,3,female:divorced/married,none,2,unknown,29,bank,own,1,unemployed-non-resident,1,0,1,1,0
1,rich,18,existing_credits_paid_till_now,furniture/equipment,3049,little,<1_year,1,female:divorced/married,none,1,life_insurance,45,stores,own,1,unskilled-resident,1,0,1,1,0
0,little,24,existing_credits_paid_till_now,radio/television,1282,moderate,1<_<4_year,4,female:divorced/married,none,2,car_other,32,none,own,1,unskilled-resident,1,0,1,1,0
1,na,60,existing_credits_paid_till_now,radio/television,10144,moderate,4<_<7_year,2,female:divorced/married,none,4,real_estate,21,none,own,1,skilled-employee,1,1,1,0,0
1,little,12,existing_credits_paid_till_now,car(new),1168,little,1<_<4_year,4,male:married,none,3,real_estate,27,none,own,1,unskilled-resident,1,0,1,1,0
1,moderate,6,existing_credits_paid_till_now,repairs,454,little,<1_year,3,male:married,none,1,life_insurance,22,none,own,1,unskilled-resident,1,0,1,1,0
1,na,15,delay_paying_in_past,car(used),3594,little,<1_year,1,female:divorced/married,none,2,life_insurance,46,none,own,2,unskilled-resident,1,0,1,1,0
1,na,12,existing_credits_paid_till_now,furniture/equipment,1768,little,1<_<4_year,3,male:single,none,2,real_estate,24,none,rent,1,unskilled-resident,1,0,1,1,0
1,na,60,delay_paying_in_past,radio/television,15653,little,4<_<7_year,2,male:single,none,4,car_other,21,none,own,2,skilled-employee,1,1,1,0,0
1,rich,12,delay_paying_in_past,car(new),2247,little,1<_<4_year,2,female:divorced/married,none,2,car_other,36,stores,own,2,skilled-employee,1,1,1,0,0
1,na,24,existing_credits_paid_till_now,radio/television,1413,little,1<_<4_year,4,male:married,none,2,life_insurance,28,none,own,1,skilled-employee,1,0,1,1,0
1,moderate,45,other_credits_existing,car(used),4576,moderate,unemployed,3,male:single,none,4,car_other,27,none,own,1,skilled-employee,1,0,1,1,0
1,little,24,other_credits_existing,radio/television,1231,rich,>7_year,4,female:divorced/married,none,4,life_insurance,57,none,rent,2,highly-qualified,1,1,1,0,0
0,little,36,existing_credits_paid_till_now,car(used),8335,na,>7_year,3,male:single,none,4,unknown,47,none,for_free,1,skilled-employee,1,0,1,1,0
1,moderate,36,other_credits_existing,car(used),5800,little,1<_<4_year,3,male:single,none,4,car_other,34,none,own,2,skilled-employee,1,1,1,0,0
1,little,18,delay_paying_in_past,education,8471,na,1<_<4_year,1,female:divorced/married,none,2,car_other,23,none,rent,2,skilled-employee,1,1,1,0,0
1,little,30,existing_credits_paid_till_now,furniture/equipment,3622,rich,>7_year,4,female:divorced/married,none,4,life_insurance,57,none,rent,2,skilled-employee,1,1,1,0,0
1,little,6,other_credits_existing,radio/television,1169,na,>7_year,4,male:single,none,4,real_estate,67,none,own,2,skilled-employee,1,1,1,0,0
1,na,15,existing_credits_paid_till_now,domestic_appliances,1262,quite_rich,4<_<7_year,4,male:single,none,3,life_insurance,36,none,own,2,skilled-employee,1,1,1,0,0
1,rich,24,other_credits_existing,furniture/equipment,3617,na,>7_year,4,male:single,co-applicant,4,unknown,20,none,rent,2,skilled-employee,1,0,1,1,0
1,moderate,30,other_credits_existing,car(new),2181,na,>7_year,4,male:single,none,4,real_estate,36,none,own,2,skilled-employee,1,0,1,1,0
0,little,48,all_credits_paid_duly,business,7685,little,4<_<7_year,2,female:divorced/married,guarantor,4,car_other,37,none,rent,1,skilled-employee,1,0,1,1,0
1,na,48,other_credits_existing,education,6110,little,1<_<4_year,1,male:single,none,3,unknown,31,bank,for_free,1,skilled-employee,1,1,1,0,0
1,na,24,existing_credits_paid_till_now,car(new),3757,little,>7_year,4,female:divorced/married,co-applicant,4,unknown,62,none,for_free,1,skilled-employee,1,1,1,0,0
1,little,42,other_credits_existing,repairs,3394,little,unemployed,4,male:single,co-applicant,4,car_other,65,none,own,2,unemployed-non-resident,1,0,1,1,0
1,na,36,other_credits_existing,business,6304,na,>7_year,4,male:single,none,4,real_estate,36,none,own,2,skilled-employee,1,0,1,1,0
1,na,9,other_credits_existing,education,1244,na,>7_year,4,female:divorced/married,none,4,life_insurance,41,none,rent,2,unskilled-resident,1,0,1,1,0
1,na,6,existing_credits_paid_till_now,car(new),3518,little,1<_<4_year,2,male:single,guarantor,3,life_insurance,26,none,rent,1,skilled-employee,1,0,1,1,0
1,na,36,no_credits_taken,repairs,2613,little,1<_<4_year,4,male:single,none,2,car_other,27,none,own,2,skilled-employee,1,0,1,1,0
1,little,48,existing_credits_paid_till_now,education,7476,little,4<_<7_year,4,male:single,none,1,unknown,50,none,for_free,1,highly-qualified,1,1,1,0,0
0,na,24,existing_credits_paid_till_now,business,4591,rich,1<_<4_year,2,male:single,none,3,life_insurance,54,none,own,3,highly-qualified,1,1,1,0,0
0,moderate,18,existing_credits_paid_till_now,furniture/equipment,1924,na,<1_year,4,female:divorced/married,none,3,real_estate,27,none,rent,1,skilled-employee,1,0,1,1,0
0,moderate,72,existing_credits_paid_till_now,radio/television,5595,moderate,1<_<4_year,2,male:married,none,2,car_other,24,none,own,1,skilled-employee,1,0,1,1,0
0,moderate,48,delay_paying_in_past,education,6224,little,>7_year,4,male:single,none,4,unknown,50,none,for_free,1,skilled-employee,1,0,1,1,0
1,rich,15,existing_credits_paid_till_now,education,1905,little,>7_year,4,male:single,none,4,car_other,40,none,rent,1,highly-qualified,1,1,1,0,0
