age,workclass,education,maritalStatus,occupation,relationship,race,gender,capitalGain,capitalLoss,hoursPerWeek,nativeCountry,income
52,selfEmployed,hs_grad,married,blueCollar,husband,White,Male,7688,0,72,USA,1
60,otherGov,dropout,married,other,unmarried,White,Female,0,0,40,USA,0
31,private,hs_grad,married,blueCollar,notInFamily,White,Male,0,0,40,notUSA,0
35,otherGov,hs_grad,single,other,notInFamily,White,Female,0,0,40,USA,0
24,fedGov,bachelors,single,whiteCollar,notInFamily,White,Female,2174,0,40,USA,0
38,private,hs_grad,married,other,ownChild,White,Male,0,0,40,USA,0
42,private,hs_grad,single,other,notInFamily,AmerIndianEskimo,Male,0,0,40,USA,0
24,private,hs_grad,single,blueCollar,otherRelative,White,Male,0,0,20,USA,0
42,otherGov,bachelors,married,professional,unmarried,White,Female,0,0,37,USA,0
54,private,dropout,married,blueCollar,otherRelative,White,Female,0,0,40,notUSA,0
19,private,hs_grad,single,other,notInFamily,White,Male,0,0,40,USA,0
20,private,hs_grad,single,other,ownChild,White,Female,0,0,20,USA,0
21,private,associates,single,blueCollar,notInFamily,White,Male,0,0,40,USA,0
30,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
34,selfEmployed,hs_grad,married,blueCollar,husband,White,Male,2829,0,78,USA,0
22,selfEmployed,hs_grad,single,other,ownChild,White,Male,0,0,35,USA,0
45,selfEmployed,bachelors,married,whiteCollar,husband,White,Male,0,0,40,USA,0
32,private,hs_grad,single,other,unmarried,AsianPacIslander,Female,0,0,40,notUSA,0
28,private,hs_grad,single,whiteCollar,notInFamily,White,Male,0,0,60,USA,0
31,private,bachelors,married,whiteCollar,husband,White,Male,0,0,40,USA,0
40,private,hs_grad,married,whiteCollar,husband,White,Male,0,0,50,USA,1
30,private,hs_grad,married,blueCollar,husband,White,Male,0,0,50,USA,0
28,private,associates,single,whiteCollar,notInFamily,White,Female,0,0,23,USA,0
21,private,hs_grad,single,blueCollar,notInFamily,White,Male,0,0,44,USA,0
25,otherGov,bachelors,single,professional,ownChild,White,Male,0,0,35,notUSA,0
47,private,hs_grad,married,blueCollar,husband,White,Male,0,0,50,USA,0
50,private,bachelors,married,professional,husband,White,Male,0,0,50,USA,1
23,private,hs_grad,single,sales,ownChild,Black,Male,0,0,20,USA,0
54,selfEmployed,hs_grad,married,sales,husband,White,Male,0,0,70,USA,0
24,otherGov,hs_grad,single,other,ownChild,Black,Male,0,0,36,USA,0
29,private,bachelors,married,other,husband,White,Male,0,0,40,USA,0
36,private,associates,single,professional,unmarried,White,Female,3325,0,40,USA,0
46,private,associates,married,whiteCollar,notInFamily,White,Male,0,0,40,USA,0
39,selfEmployed,bachelors,married,professional,husband,White,Male,0,0,30,USA,0
46,private,hs_grad,married,blueCollar,husband,White,Male,0,0,45,USA,0
36,otherGov,associates,married,whiteCollar,unmarried,White,Female,0,0,60,USA,0
64,private,hs_grad,married,other,notInFamily,White,Female,2174,0,37,USA,0
51,private,bachelors,married,whiteCollar,husband,White,Male,0,0,45,USA,1
57,private,associates,married,blueCollar,notInFamily,Black,Male,0,0,40,USA,0
21,private,hs_grad,single,other,ownChild,White,Female,0,0,25,USA,0
53,private,hs_grad,married,blueCollar,husband,White,Male,0,0,45,USA,1
61,selfEmployed,masters_doctorate,married,whiteCollar,husband,White,Male,0,0,30,USA,0
50,private,hs_grad,married,other,otherRelative,White,Female,0,0,40,USA,0
74,private,hs_grad,married,sales,notInFamily,White,Female,7262,0,30,USA,1
22,otherGov,hs_grad,single,other,notInFamily,White,Female,0,0,8,USA,0
25,selfEmployed,hs_grad,single,blueCollar,ownChild,White,Male,0,0,40,USA,0
63,selfEmployed,masters_doctorate,married,professional,notInFamily,White,Male,0,0,40,USA,1
38,selfEmployed,hs_grad,married,professional,notInFamily,White,Male,0,0,40,USA,0
46,private,masters_doctorate,married,professional,husband,White,Male,0,1977,50,USA,1
35,selfEmployed,hs_grad,single,other,notInFamily,Black,Male,0,0,84,USA,0
54,private,bachelors,married,professional,husband,White,Male,0,0,40,USA,0
50,private,hs_grad,married,blueCollar,husband,White,Male,0,1848,48,USA,1
37,fedGov,hs_grad,single,whiteCollar,ownChild,Black,Female,0,0,40,USA,0
37,private,hs_grad,married,other,notInFamily,White,Female,0,0,40,USA,0
29,private,bachelors,single,sales,notInFamily,White,Male,0,0,50,USA,0
56,private,hs_grad,married,blueCollar,husband,White,Male,3103,0,40,USA,1
52,private,hs_grad,married,blueCollar,husband,White,Male,0,0,66,USA,1
40,private,bachelors,single,whiteCollar,notInFamily,White,Female,0,0,40,notUSA,0
29,private,masters_doctorate,married,professional,husband,White,Male,0,1977,40,USA,1
46,selfEmployed,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
49,private,associates,married,blueCollar,husband,Black,Male,0,0,50,USA,0
37,private,hs_grad,married,sales,notInFamily,White,Female,0,0,45,USA,0
36,private,bachelors,married,blueCollar,husband,White,Male,0,0,35,USA,0
32,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,1
53,private,hs_grad,married,other,husband,White,Male,0,0,40,notUSA,0
18,private,dropout,single,sales,ownChild,Black,Male,0,0,8,USA,0
48,private,hs_grad,married,other,wife,White,Female,0,0,20,USA,0
26,private,hs_grad,married,blueCollar,notInFamily,White,Male,0,0,40,USA,0
49,private,hs_grad,married,other,unmarried,Black,Female,0,0,40,USA,0
41,private,hs_grad,single,sales,notInFamily,White,Female,0,0,40,USA,0
20,otherGov,hs_grad,single,blueCollar,notInFamily,White,Male,0,0,10,USA,0
56,private,hs_grad,married,professional,notInFamily,White,Female,0,0,48,USA,0
29,private,associates,single,other,unmarried,Black,Female,0,0,40,USA,0
29,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
55,private,hs_grad,married,blueCollar,notInFamily,White,Male,4787,0,40,USA,1
26,private,bachelors,single,sales,notInFamily,White,Female,0,0,45,USA,0
32,private,bachelors,single,whiteCollar,notInFamily,White,Female,0,0,46,USA,1
33,private,hs_grad,single,blueCollar,otherRelative,White,Male,0,0,55,USA,0
54,otherGov,masters_doctorate,married,professional,husband,White,Male,0,0,45,USA,1
33,private,dropout,married,blueCollar,husband,White,Male,0,0,16,USA,0
44,selfEmployed,hs_grad,married,blueCollar,husband,White,Male,0,0,57,USA,0
47,fedGov,hs_grad,married,other,husband,White,Male,0,0,40,USA,1
90,selfEmployed,prof_school,married,professional,notInFamily,White,Male,1086,0,60,USA,0
26,selfEmployed,dropout,single,professional,unmarried,White,Male,0,0,14,notUSA,0
44,private,hs_grad,married,other,husband,AsianPacIslander,Male,0,0,40,notUSA,0
33,private,associates,single,other,notInFamily,White,Male,0,0,60,notUSA,0
28,private,hs_grad,married,blueCollar,unmarried,White,Male,0,0,50,USA,0
26,private,hs_grad,married,other,unmarried,White,Female,0,0,18,USA,0
33,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
39,private,dropout,married,blueCollar,husband,White,Male,0,0,40,USA,0
34,selfEmployed,hs_grad,married,blueCollar,wife,White,Female,0,0,30,USA,0
70,private,hs_grad,married,whiteCollar,husband,White,Male,6514,0,40,USA,1
18,private,hs_grad,single,other,ownChild,White,Male,0,0,30,USA,0
65,otherGov,dropout,married,whiteCollar,husband,White,Male,0,0,40,USA,0
52,private,dropout,married,blueCollar,husband,White,Male,0,0,48,USA,0
48,private,masters_doctorate,married,sales,husband,White,Male,0,0,50,USA,1
47,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
21,private,hs_grad,single,professional,ownChild,White,Male,0,0,30,USA,0
25,private,hs_grad,single,other,notInFamily,White,Female,0,0,45,USA,0
59,private,hs_grad,married,other,notInFamily,White,Female,0,0,36,notUSA,0
63,selfEmployed,dropout,married,blueCollar,husband,White,Male,0,0,70,USA,1
34,private,hs_grad,single,sales,notInFamily,White,Male,0,0,50,USA,0
44,private,bachelors,married,blueCollar,husband,White,Male,0,0,40,USA,0
45,selfEmployed,bachelors,married,blueCollar,husband,White,Male,0,0,60,USA,0
48,selfEmployed,bachelors,married,sales,husband,White,Male,0,0,40,USA,1
61,private,hs_grad,married,other,notInFamily,White,Female,0,0,40,USA,0
44,selfEmployed,associates,married,blueCollar,husband,White,Male,0,0,40,USA,0
42,selfEmployed,hs_grad,single,whiteCollar,notInFamily,White,Male,0,0,40,USA,0
40,private,associates,married,other,husband,White,Male,0,0,15,USA,0
22,private,masters_doctorate,single,sales,otherRelative,White,Female,0,0,21,USA,0
19,private,hs_grad,single,blueCollar,ownChild,White,Female,0,0,20,USA,0
25,private,hs_grad,single,blueCollar,unmarried,White,Female,0,0,40,USA,0
28,selfEmployed,bachelors,single,whiteCollar,ownChild,White,Male,0,0,60,USA,0
33,private,hs_grad,married,sales,husband,White,Male,0,0,40,USA,1
29,private,hs_grad,married,blueCollar,notInFamily,White,Male,2174,0,40,USA,0
19,private,hs_grad,single,blueCollar,ownChild,White,Male,0,0,40,notUSA,0
48,private,hs_grad,married,whiteCollar,husband,White,Male,0,0,60,USA,1
43,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,1
42,selfEmployed,bachelors,married,whiteCollar,husband,White,Male,0,0,40,USA,1
63,private,hs_grad,married,professional,wife,White,Female,0,0,25,USA,0
25,private,bachelors,single,professional,ownChild,White,Female,0,0,50,USA,0
41,selfEmployed,associates,married,blueCollar,husband,White,Male,0,0,65,USA,0
66,private,hs_grad,single,other,notInFamily,White,Female,0,0,15,USA,0
59,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,1
29,otherGov,masters_doctorate,single,professional,notInFamily,Black,Female,0,0,35,USA,0
44,selfEmployed,hs_grad,married,blueCollar,notInFamily,White,Male,0,0,40,USA,0
29,private,dropout,married,other,unmarried,Black,Female,0,0,40,USA,0
41,private,hs_grad,single,blueCollar,notInFamily,White,Male,0,0,42,USA,1
44,private,associates,married,whiteCollar,unmarried,White,Female,0,0,40,USA,0
37,selfEmployed,bachelors,married,sales,husband,White,Male,15024,0,50,USA,1
70,otherGov,hs_grad,married,whiteCollar,husband,White,Male,0,0,22,USA,0
25,otherGov,bachelors,single,professional,notInFamily,White,Male,0,0,30,USA,0
42,private,hs_grad,married,blueCollar,ownChild,White,Male,0,0,30,USA,0
47,private,bachelors,married,professional,wife,White,Female,0,0,40,USA,1
21,private,hs_grad,single,other,ownChild,White,Male,0,0,30,USA,0
72,private,hs_grad,married,other,notInFamily,White,Female,0,0,35,USA,0
56,private,dropout,married,blueCollar,husband,White,Male,0,0,40,USA,0
52,otherGov,hs_grad,married,blueCollar,ownChild,White,Male,0,0,40,USA,0
37,private,bachelors,married,whiteCollar,husband,White,Male,0,0,45,USA,0
63,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
41,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
27,private,hs_grad,married,other,ownChild,Black,Female,0,0,40,USA,0
60,private,hs_grad,married,other,notInFamily,White,Female,0,0,45,USA,0
23,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
44,private,hs_grad,married,other,notInFamily,AsianPacIslander,Male,0,0,40,notUSA,0
34,otherGov,hs_grad,married,other,husband,White,Male,0,0,40,USA,0
38,private,bachelors,married,professional,husband,White,Male,0,0,40,USA,1
39,private,associates,married,whiteCollar,husband,White,Male,0,0,45,USA,1
56,private,masters_doctorate,married,whiteCollar,notInFamily,White,Female,0,0,40,USA,1
53,otherGov,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
55,private,hs_grad,married,sales,notInFamily,White,Female,0,0,50,USA,0
29,private,hs_grad,single,sales,ownChild,White,Female,0,0,40,USA,0
56,private,dropout,married,blueCollar,husband,White,Male,0,0,40,notUSA,1
29,private,associates,married,professional,husband,White,Male,0,0,40,USA,1
25,private,hs_grad,married,blueCollar,husband,White,Male,0,0,50,USA,0
47,private,hs_grad,married,whiteCollar,notInFamily,White,Female,0,2444,50,USA,1
44,selfEmployed,bachelors,married,sales,notInFamily,White,Female,27828,0,60,USA,1
27,private,hs_grad,single,blueCollar,otherRelative,Black,Male,0,1719,40,USA,0
47,private,bachelors,married,whiteCollar,husband,White,Male,0,0,50,USA,0
47,private,dropout,single,other,unmarried,Black,Female,0,0,40,USA,0
42,fedGov,hs_grad,married,blueCollar,husband,White,Male,0,0,48,USA,1
26,private,associates,single,blueCollar,notInFamily,White,Male,0,0,65,USA,0
38,private,dropout,married,blueCollar,husband,White,Male,0,0,40,USA,0
40,private,dropout,married,blueCollar,husband,White,Male,0,0,30,USA,0
30,private,hs_grad,married,other,unmarried,Black,Female,0,0,40,USA,0
29,private,hs_grad,married,blueCollar,husband,White,Male,0,0,50,USA,0
41,private,associates,married,blueCollar,husband,White,Male,0,0,45,USA,0
40,private,hs_grad,single,blueCollar,notInFamily,White,Male,0,0,40,USA,0
46,otherGov,hs_grad,single,other,unmarried,Black,Female,0,0,40,USA,0
54,selfEmployed,hs_grad,married,sales,husband,White,Male,0,0,40,USA,0
44,private,hs_grad,married,whiteCollar,husband,White,Male,0,0,40,USA,1
32,private,hs_grad,married,other,unmarried,White,Female,0,0,40,USA,0
64,private,hs_grad,married,blueCollar,notInFamily,White,Female,0,0,38,USA,0
61,otherGov,hs_grad,married,professional,husband,White,Male,0,0,30,USA,1
49,private,dropout,married,blueCollar,notInFamily,White,Male,0,0,40,notUSA,0
59,fedGov,hs_grad,married,other,husband,White,Male,0,0,45,USA,1
29,private,hs_grad,single,blueCollar,unmarried,Black,Male,0,0,40,USA,0
39,private,hs_grad,married,sales,husband,Black,Male,0,0,40,USA,0
22,private,associates,single,other,otherRelative,White,Male,0,0,40,notUSA,0
49,private,hs_grad,married,whiteCollar,unmarried,White,Male,0,0,60,USA,0
32,private,hs_grad,married,blueCollar,husband,White,Male,0,1485,40,USA,0
33,private,bachelors,single,sales,notInFamily,White,Male,0,1590,40,USA,0
45,private,dropout,married,blueCollar,husband,White,Male,0,0,40,USA,0
23,private,hs_grad,married,sales,husband,White,Male,0,0,25,USA,0
54,otherGov,hs_grad,married,other,unmarried,White,Female,0,0,40,USA,0
39,selfEmployed,hs_grad,married,sales,husband,White,Male,7688,0,80,USA,1
22,private,hs_grad,single,other,notInFamily,White,Male,0,0,25,USA,0
55,private,dropout,married,other,unmarried,Black,Female,0,0,40,notUSA,0
36,selfEmployed,hs_grad,married,whiteCollar,husband,AsianPacIslander,Male,41310,0,90,notUSA,0
38,private,dropout,married,blueCollar,husband,White,Male,0,0,40,USA,0
34,private,hs_grad,married,whiteCollar,husband,White,Male,0,0,45,USA,1
57,private,hs_grad,married,professional,wife,White,Female,15024,0,8,USA,1
23,private,hs_grad,single,other,ownChild,White,Male,0,0,40,USA,0
30,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,1
38,private,hs_grad,married,whiteCollar,wife,White,Female,0,0,45,USA,1
34,private,dropout,married,blueCollar,husband,White,Male,0,0,40,notUSA,0
38,otherGov,hs_grad,married,blueCollar,wife,White,Female,3103,0,50,USA,1
42,private,hs_grad,married,other,unmarried,White,Female,0,0,38,USA,0
52,otherGov,hs_grad,married,other,husband,White,Male,0,1887,40,USA,1
32,private,bachelors,married,whiteCollar,husband,White,Male,0,0,55,USA,0
29,private,hs_grad,single,other,otherRelative,Black,Female,0,0,40,USA,0
74,private,hs_grad,married,other,notInFamily,White,Female,0,0,28,USA,0
48,private,hs_grad,married,whiteCollar,husband,White,Male,0,0,40,USA,0
17,selfEmployed,dropout,single,sales,ownChild,White,Male,0,0,45,USA,0
23,private,hs_grad,married,blueCollar,husband,White,Male,0,2179,60,USA,0
22,otherGov,bachelors,single,professional,ownChild,White,Female,0,0,15,USA,0
53,private,hs_grad,married,whiteCollar,husband,White,Male,0,0,50,USA,1
20,private,hs_grad,single,sales,ownChild,White,Male,0,0,40,USA,0
39,selfEmployed,associates,married,blueCollar,husband,White,Male,0,0,70,USA,1
23,private,hs_grad,single,blueCollar,notInFamily,Black,Male,0,0,25,USA,0
30,private,dropout,married,other,unmarried,White,Female,0,0,32,USA,0
34,selfEmployed,hs_grad,married,other,unmarried,White,Female,0,0,45,USA,0
39,private,dropout,married,blueCollar,husband,White,Male,0,0,32,USA,0
37,otherGov,hs_grad,married,whiteCollar,wife,White,Female,0,0,40,USA,1
28,private,hs_grad,single,sales,notInFamily,White,Female,0,0,60,USA,0
23,private,bachelors,single,whiteCollar,notInFamily,White,Male,0,0,40,USA,0
19,otherGov,hs_grad,single,other,ownChild,White,Female,0,0,12,USA,0
32,private,hs_grad,single,blueCollar,ownChild,Black,Female,0,0,40,USA,0
23,private,hs_grad,single,other,ownChild,White,Male,0,0,44,notUSA,0
25,private,bachelors,married,sales,husband,White,Male,0,0,50,USA,1
52,private,dropout,married,blueCollar,unmarried,Black,Female,0,0,40,USA,0
22,private,hs_grad,single,blueCollar,ownChild,White,Male,2907,0,30,USA,0
27,private,dropout,married,blueCollar,husband,White,Male,4508,0,40,USA,0
32,private,bachelors,single,sales,notInFamily,White,Male,0,0,35,USA,0
39,otherGov,associates,married,other,husband,AsianPacIslander,Male,0,0,50,USA,0
18,private,hs_grad,married,sales,wife,White,Female,0,0,36,USA,0
28,private,dropout,single,blueCollar,notInFamily,White,Male,0,0,40,USA,0
50,otherGov,masters_doctorate,married,other,otherRelative,White,Female,0,2415,50,USA,1
72,private,hs_grad,married,other,unmarried,White,Female,0,0,25,USA,0
76,private,hs_grad,married,sales,husband,White,Male,0,0,20,USA,0
35,private,hs_grad,married,blueCollar,unmarried,White,Male,0,0,40,USA,0
36,private,bachelors,married,sales,husband,White,Male,0,1902,40,USA,1
19,private,hs_grad,married,other,ownChild,White,Female,0,0,15,USA,0
23,otherGov,bachelors,single,whiteCollar,ownChild,White,Male,0,0,30,USA,0
36,private,associates,married,blueCollar,notInFamily,White,Male,0,0,40,USA,0
50,private,bachelors,married,whiteCollar,unmarried,White,Male,15020,0,40,USA,1
20,private,hs_grad,single,other,unmarried,White,Female,0,0,25,USA,0
64,selfEmployed,dropout,married,blueCollar,husband,White,Male,0,0,80,USA,0
53,otherGov,hs_grad,married,other,husband,White,Male,0,0,40,USA,1
33,selfEmployed,associates,married,sales,notInFamily,White,Male,0,0,40,USA,0
30,private,hs_grad,single,blueCollar,otherRelative,Black,Male,0,0,40,USA,0
31,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
43,private,hs_grad,married,other,husband,White,Male,0,0,35,USA,0
38,fedGov,hs_grad,married,other,husband,White,Male,0,0,40,USA,0
18,private,hs_grad,single,other,notInFamily,White,Male,0,0,25,USA,0
46,otherGov,bachelors,married,professional,wife,White,Female,0,0,40,USA,1
46,private,hs_grad,married,other,notInFamily,White,Female,0,0,40,notUSA,0
42,private,hs_grad,married,other,unmarried,White,Female,0,0,40,USA,0
18,private,hs_grad,single,other,notInFamily,White,Female,0,0,25,USA,0
23,otherGov,hs_grad,single,other,ownChild,White,Male,0,0,40,USA,0
81,private,dropout,married,sales,notInFamily,White,Female,0,0,30,USA,0
35,private,hs_grad,married,other,unmarried,White,Female,0,0,21,USA,0
19,private,dropout,single,blueCollar,ownChild,White,Female,0,0,40,USA,0
30,private,hs_grad,single,sales,notInFamily,White,Female,0,0,45,USA,0
24,private,associates,single,blueCollar,notInFamily,White,Male,0,0,45,USA,0
24,private,dropout,married,sales,notInFamily,White,Female,0,0,35,USA,0
24,private,dropout,single,blueCollar,unmarried,Other,Male,0,0,40,notUSA,0
37,private,hs_grad,married,blueCollar,notInFamily,Black,Male,0,0,40,USA,0
50,private,hs_grad,married,sales,notInFamily,White,Female,0,0,40,USA,0
37,private,bachelors,married,sales,husband,White,Male,15024,0,40,USA,1
26,otherGov,associates,married,whiteCollar,unmarried,White,Female,0,0,40,USA,0
18,private,hs_grad,single,sales,ownChild,White,Female,0,0,25,USA,0
24,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
18,private,hs_grad,single,sales,ownChild,White,Male,0,0,20,USA,0
38,selfEmployed,masters_doctorate,married,professional,husband,AsianPacIslander,Male,0,0,40,USA,0
66,selfEmployed,hs_grad,married,whiteCollar,notInFamily,White,Male,0,0,86,USA,1
33,private,associates,married,blueCollar,husband,White,Male,0,0,40,USA,1
25,private,hs_grad,single,blueCollar,ownChild,White,Male,0,0,40,USA,0
23,private,hs_grad,married,other,notInFamily,White,Female,0,0,26,USA,0
46,private,hs_grad,married,blueCollar,notInFamily,White,Female,14344,0,40,USA,1
64,selfEmployed,masters_doctorate,married,sales,husband,White,Male,6418,0,65,USA,1
36,private,bachelors,married,other,wife,AsianPacIslander,Female,0,0,40,notUSA,0
31,fedGov,hs_grad,married,other,husband,Black,Male,0,0,40,USA,0
23,private,hs_grad,single,other,ownChild,White,Female,0,0,30,USA,0
61,private,hs_grad,married,blueCollar,ownChild,White,Female,0,0,40,USA,0
35,private,hs_grad,married,whiteCollar,ownChild,Black,Female,0,0,40,USA,0
30,private,dropout,single,blueCollar,unmarried,White,Female,0,0,40,USA,0
21,private,associates,single,other,ownChild,White,Female,0,0,44,USA,0
27,private,hs_grad,single,other,ownChild,Black,Male,0,0,40,USA,0
26,private,associates,married,blueCollar,unmarried,White,Female,0,0,30,USA,0
26,otherGov,hs_grad,married,other,ownChild,Black,Male,0,0,40,USA,0
43,private,masters_doctorate,married,other,husband,AsianPacIslander,Male,0,0,40,USA,1
20,private,hs_grad,single,other,notInFamily,Black,Female,0,0,35,notUSA,0
20,otherGov,hs_grad,single,professional,ownChild,White,Male,0,0,38,USA,0
39,private,masters_doctorate,married,other,notInFamily,White,Female,0,0,50,USA,1
48,private,hs_grad,married,professional,notInFamily,White,Female,0,0,50,USA,0
36,private,hs_grad,married,blueCollar,ownChild,White,Male,0,0,40,USA,0
34,selfEmployed,hs_grad,single,blueCollar,notInFamily,White,Male,0,1974,30,USA,0
37,private,dropout,married,blueCollar,husband,White,Male,5013,0,40,USA,0
37,selfEmployed,prof_school,single,professional,ownChild,White,Male,0,1564,55,USA,1
44,selfEmployed,hs_grad,married,blueCollar,husband,White,Male,0,1902,80,USA,1
51,private,dropout,married,blueCollar,husband,Black,Male,0,1628,40,USA,0
34,private,hs_grad,single,blueCollar,ownChild,White,Male,0,0,40,USA,0
29,private,hs_grad,married,sales,husband,Black,Male,2829,0,38,USA,0
38,private,hs_grad,married,blueCollar,husband,White,Male,0,0,43,USA,1
34,otherGov,hs_grad,married,other,husband,White,Male,0,0,60,USA,0
63,otherGov,hs_grad,married,other,notInFamily,White,Female,0,0,40,USA,0
47,fedGov,hs_grad,married,blueCollar,notInFamily,White,Male,0,0,40,USA,0
62,private,dropout,married,other,unmarried,White,Female,0,0,37,notUSA,0
20,private,hs_grad,single,other,ownChild,Black,Female,0,0,18,USA,0
30,private,dropout,married,blueCollar,husband,White,Male,0,0,40,notUSA,0
53,private,hs_grad,married,professional,notInFamily,White,Male,0,1590,50,USA,0
77,private,hs_grad,married,professional,husband,White,Male,0,0,35,USA,0
50,otherGov,masters_doctorate,married,professional,husband,White,Male,0,0,40,USA,1
61,private,dropout,married,blueCollar,husband,White,Male,0,0,40,USA,0
17,private,dropout,single,professional,ownChild,White,Female,0,0,15,USA,0
43,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,1
61,private,dropout,married,blueCollar,wife,White,Female,3456,0,44,notUSA,0
77,otherGov,masters_doctorate,married,professional,notInFamily,White,Male,0,0,4,USA,1
49,private,bachelors,married,whiteCollar,husband,White,Male,0,0,75,USA,1
26,selfEmployed,hs_grad,single,blueCollar,notInFamily,White,Male,0,0,40,USA,0
30,selfEmployed,bachelors,married,sales,husband,White,Male,0,0,50,USA,0
36,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
35,private,hs_grad,married,blueCollar,notInFamily,Black,Female,0,0,40,USA,1
23,private,hs_grad,single,other,unmarried,White,Female,0,0,37,USA,0
38,private,associates,married,other,notInFamily,White,Female,0,0,40,USA,0
40,selfEmployed,hs_grad,married,other,husband,White,Male,0,0,40,USA,0
27,otherGov,hs_grad,single,whiteCollar,ownChild,Black,Male,0,0,40,USA,0
45,private,hs_grad,married,other,unmarried,White,Female,0,0,32,USA,0
24,private,bachelors,single,whiteCollar,ownChild,White,Male,0,0,36,USA,0
42,private,hs_grad,married,other,notInFamily,White,Female,0,0,25,USA,0
31,otherGov,hs_grad,married,other,husband,White,Male,0,0,40,USA,1
54,private,hs_grad,married,other,notInFamily,White,Female,0,0,40,USA,0
46,private,hs_grad,married,whiteCollar,notInFamily,White,Male,0,0,40,USA,0
29,otherGov,bachelors,single,professional,ownChild,AsianPacIslander,Female,0,0,15,USA,0
24,private,dropout,single,other,otherRelative,White,Male,0,0,35,USA,0
24,private,hs_grad,single,other,unmarried,White,Female,0,0,30,notUSA,0
40,otherGov,bachelors,married,other,husband,White,Male,0,0,72,USA,1
45,otherGov,associates,single,blueCollar,notInFamily,White,Male,0,0,40,USA,0
35,private,bachelors,single,whiteCollar,notInFamily,White,Male,0,0,40,USA,0
50,private,masters_doctorate,married,professional,husband,White,Male,0,0,50,USA,1
36,private,bachelors,married,professional,husband,White,Male,0,0,40,USA,1
35,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
31,private,hs_grad,married,blueCollar,husband,White,Male,0,1848,50,USA,1
43,otherGov,prof_school,single,professional,notInFamily,White,Male,0,0,40,USA,1
30,private,bachelors,single,blueCollar,notInFamily,White,Male,0,0,48,USA,0
44,otherGov,bachelors,married,professional,otherRelative,Black,Female,0,0,40,USA,0
42,private,bachelors,married,whiteCollar,husband,White,Male,0,0,40,USA,0
64,otherGov,masters_doctorate,married,professional,husband,White,Male,0,0,50,USA,1
23,otherGov,hs_grad,married,professional,ownChild,Black,Male,0,0,40,USA,0
60,private,bachelors,single,professional,notInFamily,White,Male,4101,0,60,USA,0
18,selfEmployed,dropout,single,blueCollar,ownChild,White,Male,0,0,40,notUSA,0
24,private,hs_grad,single,other,ownChild,White,Male,0,0,35,USA,0
40,private,hs_grad,married,blueCollar,husband,White,Male,0,0,45,USA,0
17,private,dropout,single,sales,ownChild,White,Female,0,0,10,USA,0
33,private,hs_grad,married,other,wife,White,Female,0,0,40,USA,0
43,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
56,private,hs_grad,married,blueCollar,unmarried,White,Female,0,0,35,USA,0
25,private,hs_grad,single,other,unmarried,White,Female,0,0,40,USA,0
25,private,bachelors,single,sales,notInFamily,White,Female,0,0,40,USA,0
34,private,bachelors,married,whiteCollar,husband,White,Male,0,0,50,USA,1
40,selfEmployed,hs_grad,married,whiteCollar,husband,White,Male,7298,0,65,USA,1
64,private,bachelors,married,whiteCollar,notInFamily,White,Female,0,0,40,USA,0
41,private,hs_grad,married,other,unmarried,White,Female,0,0,40,USA,0
44,private,masters_doctorate,married,whiteCollar,unmarried,White,Male,7430,0,45,USA,1
60,private,associates,married,blueCollar,husband,White,Male,4064,0,40,USA,0
38,private,hs_grad,married,other,unmarried,White,Female,0,0,36,notUSA,0
26,private,hs_grad,single,sales,ownChild,White,Male,0,0,35,USA,0
19,private,hs_grad,single,sales,ownChild,Black,Female,0,0,20,USA,0
31,private,hs_grad,single,other,unmarried,White,Female,0,0,40,USA,0
28,private,hs_grad,married,blueCollar,husband,White,Male,0,0,45,USA,0
25,private,hs_grad,single,blueCollar,notInFamily,White,Male,0,0,40,USA,0
49,private,hs_grad,married,other,husband,White,Male,0,0,40,USA,0
44,private,hs_grad,married,blueCollar,notInFamily,White,Male,0,0,45,USA,0
33,private,dropout,married,blueCollar,husband,White,Male,0,0,49,USA,0
34,private,hs_grad,married,blueCollar,otherRelative,White,Female,0,0,40,notUSA,0
54,private,hs_grad,married,blueCollar,husband,White,Male,0,0,60,USA,1
